"","Observation.id","Observation.date","Total.length","Oleamide.Exposure","Experimental.Day","Subject","Behavior","Modifiers","Behavior.type","Start..s.","Stop..s.","Duration..s.","Comment.start","Comment.stop","ind","obs","date","rtime","m1","m2","Subject_tax","exposure","bottle","rphoto","newbehav","actlevel","block","newstart","newstop","newduration","stoptime","dur"
"1","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Octopus","Feeding","Hermit crabs","STATE",0,363.502,363.502,NA,NA,"Loki","D2File7",22-06-07,12:49:00,"Hermit crabs","","Octopus","pre","NA","crep","Feeding",3,1,0,363.502,363.502,12:55:03.502,363.502
"2","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Octopus","Under Refuge",NA,"STATE",0,319.707,319.707,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Octopus","pre","NA","crep","Under Refuge",NA,1,0,319.707,319.707,12:54:19.707,319.707
"3","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Octopus","Stationary","Alert Sitting","STATE",0,319.706,319.706,NA,NA,"Loki","D2File7",22-06-07,12:49:00,"Alert Sitting","","Octopus","pre","NA","crep","Stationary- Active",3,1,0,319.706,319.706,12:54:19.706,319.706
"4","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Octopus","left",NA,"STATE",0,2187.585,2187.585,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Octopus","pre","NA","crep","Left",NA,1,0,2187.585,2187.585,13:25:27.585,2187.585
"5","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Clam1","Stationary","Alert Sitting","STATE",0,494.888,494.888,NA,NA,"Loki","D2File7",22-06-07,12:49:00,"Alert Sitting","","Clam","pre","NA","crep","Stationary- Active",3,1,0,494.888,494.888,12:57:14.888,494.888
"6","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Clam1","right",NA,"STATE",0,2187.585,2187.585,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Clam","pre","NA","crep","Right",NA,1,0,2187.585,2187.585,13:25:27.585,2187.585
"7","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Clam2","Burrow",NA,"STATE",0,2187.585,2187.585,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Clam","pre","NA","crep","Stationary- Burrowed",1,1,0,2187.585,2187.585,13:25:27.585,2187.585
"8","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Clam2","right",NA,"STATE",0,2187.585,2187.585,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Clam","pre","NA","crep","Right",NA,1,0,2187.585,2187.585,13:25:27.585,2187.585
"9","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Clam3","Stationary","Unknown","STATE",0,2187.585,2187.585,NA,NA,"Loki","D2File7",22-06-07,12:49:00,"Unknown","","Clam","pre","NA","crep","Stationary- Inert",2,1,0,2187.585,2187.585,13:25:27.585,2187.585
"10","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Clam3","right",NA,"STATE",0,2187.585,2187.585,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Clam","pre","NA","crep","Right",NA,1,0,2187.585,2187.585,13:25:27.585,2187.585
"11","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Hermit Crab1","Unobservable",NA,"STATE",0,2187.585,2187.585,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Hermit Crab","pre","NA","crep","Unobservable",NA,1,0,2187.585,2187.585,13:25:27.585,2187.585
"12","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Hermit Crab1","right",NA,"STATE",0,2187.585,2187.585,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Hermit Crab","pre","NA","crep","Right",NA,1,0,2187.585,2187.585,13:25:27.585,2187.585
"13","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Hermit Crab2","Unobservable",NA,"STATE",0,2187.585,2187.585,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Hermit Crab","pre","NA","crep","Unobservable",NA,1,0,2187.585,2187.585,13:25:27.585,2187.585
"14","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Hermit Crab3","Unobservable",NA,"STATE",0,2187.585,2187.585,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Hermit Crab","pre","NA","crep","Unobservable",NA,1,0,2187.585,2187.585,13:25:27.585,2187.585
"15","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Snail1","Roaming","Beyond 1/2 tank L","STATE",0,2156.927,2156.927,NA,NA,"Loki","D2File7",22-06-07,12:49:00,"Beyond 1/2 tank L","","Snail","pre","NA","crep","Roaming",4,1,0,2156.927,2156.927,13:24:56.927,2156.927
"16","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Snail1","right",NA,"STATE",0,2156.927,2156.927,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Snail","pre","NA","crep","Right",NA,1,0,2156.927,2156.927,13:24:56.927,2156.927
"17","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Snail2","Unobservable",NA,"STATE",0,2187.585,2187.585,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Snail","pre","NA","crep","Unobservable",NA,1,0,2187.585,2187.585,13:25:27.585,2187.585
"18","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Snail3","Unobservable",NA,"STATE",0,2187.585,2187.585,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Snail","pre","NA","crep","Unobservable",NA,1,0,2187.585,2187.585,13:25:27.585,2187.585
"19","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab1","Stationary","Unknown","STATE",0,696.347,696.347,NA,NA,"Loki","D2File7",22-06-07,12:49:00,"Unknown","","Swim Crab","pre","NA","crep","Stationary- Unknown",2,1,0,696.347,696.347,13:00:36.347,696.347
"20","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab1","right",NA,"STATE",0,2187.585,2187.585,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Swim Crab","pre","NA","crep","Right",NA,1,0,2187.585,2187.585,13:25:27.585,2187.585
"21","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab2","Unobservable",NA,"STATE",0,24.086,24.086,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Swim Crab","pre","NA","crep","Unobservable",NA,1,0,24.086,24.086,12:49:24.086,24.086
"22","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab2","left",NA,"STATE",0,393.796,393.796,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Swim Crab","pre","NA","crep","Left",NA,1,0,393.796,393.796,12:55:33.796,393.796
"23","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab3","Roaming","Within 1/2 tank L","STATE",0,111.677,111.677,NA,NA,"Loki","D2File7",22-06-07,12:49:00,"Within 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,0,111.677,111.677,12:50:51.677,111.677
"24","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab3","left",NA,"STATE",0,474.124,474.124,NA,NA,"Loki","D2File7",22-06-07,12:49:00,NA,"","Swim Crab","pre","NA","crep","Left",NA,1,0,474.124,474.124,12:56:54.124,474.124
"25","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Octopus","Under Refuge",NA,"STATE",0,443.595,443.595,NA,NA,"Loki","D2File8",22-06-07,13:26:00,NA,"","Octopus","pre","NA","night","Under Refuge",NA,1,0,443.595,443.595,13:33:23.595,443.595
"26","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Octopus","Stationary","Alert Sitting","STATE",0,443.594,443.594,NA,NA,"Loki","D2File8",22-06-07,13:26:00,"Alert Sitting","","Octopus","pre","NA","night","Stationary- Active",3,1,0,443.594,443.594,13:33:23.594,443.594
"27","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Hermit Crab1","Under Refuge",NA,"STATE",0,1169.803,1169.803,NA,NA,"Loki","D2File8",22-06-07,13:26:00,NA,"","Hermit Crab","pre","NA","night","Under Refuge",NA,1,0,1169.803,1169.803,13:45:29.803,1169.803
"28","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Hermit Crab1","Stationary","Unknown","STATE",0,1169.472,1169.472,NA,NA,"Loki","D2File8",22-06-07,13:26:00,"Unknown","","Hermit Crab","pre","NA","night","Stationary- Unknown",2,1,0,1169.472,1169.472,13:45:29.472,1169.472
"29","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Hermit Crab2","Unobservable",NA,"STATE",0,786.44,786.44,NA,NA,"Loki","D2File8",22-06-07,13:26:00,NA,"","Hermit Crab","pre","NA","night","Unobservable",NA,1,0,786.44,786.44,13:39:06.440,786.44
"30","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Snail1","Climb",NA,"STATE",0,1156.659,1156.659,NA,NA,"Loki","D2File8",22-06-07,13:26:00,NA,"","Snail","pre","NA","night","Climb",NA,1,0,1156.659,1156.659,13:45:16.659,1156.659
"31","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Snail1","Roaming","Within 1/2 tank L","STATE",0,1334.1,1334.1,NA,NA,"Loki","D2File8",22-06-07,13:26:00,"Within 1/2 tank L","","Snail","pre","NA","night","Roaming",4,1,0,1334.1,1334.1,13:48:14.100,1334.1
"32","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Swim Crab2","Roaming","Beyond 1/2 tank L","STATE",0,19.919,19.919,NA,NA,"Loki","D2File8",22-06-07,13:26:00,"Beyond 1/2 tank L","","Swim Crab","pre","NA","night","Roaming",4,1,0,19.919,19.919,13:26:19.919,19.919
"33","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Swim Crab2","Stationary","Alert Sitting","STATE",19.92,39.43,19.51,NA,NA,"Loki","D2File8",22-06-07,13:26:20,"Alert Sitting","","Swim Crab","pre","NA","night","Stationary- Active",3,1,19.92,39.43,19.51,13:26:39.510,19.51
"34","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab2","Roaming","Within 1/2 tank L","STATE",24.087,67.882,43.795,NA,NA,"Loki","D2File7",22-06-07,12:49:24,"Within 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,24.087,67.882,43.795,12:50:07.795,43.795
"35","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Swim Crab2","Roaming","Beyond 1/2 tank L","STATE",39.431,81.052,41.621,NA,NA,"Loki","D2File8",22-06-07,13:26:39,"Beyond 1/2 tank L","","Swim Crab","pre","NA","night","Roaming",4,1,39.431,81.052,41.621,13:27:20.621,41.621
"36","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab2","Stationary","Alert Sitting","STATE",67.883,127.005,59.122,NA,NA,"Loki","D2File7",22-06-07,12:50:08,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,67.883,127.005,59.122,12:51:07.122,59.122
"37","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Snail1","Climb",NA,"STATE",87.59,713.866,626.276,NA,NA,"Loki","D2File7",22-06-07,12:50:28,NA,"","Snail","pre","NA","crep","Climb",NA,1,87.59,713.866,626.276,13:00:54.276,626.276
"38","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab3","Unobservable",NA,"STATE",111.678,304.377,192.699,NA,NA,"Loki","D2File7",22-06-07,12:50:52,NA,"","Swim Crab","pre","NA","crep","Unobservable",NA,1,111.678,304.377,192.699,12:54:04.699,192.699
"39","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab2","Roaming","Within 1/2 tank L","STATE",127.006,172.991,45.985,NA,NA,"Loki","D2File7",22-06-07,12:51:07,"Within 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,127.006,172.991,45.985,12:51:52.985,45.985
"40","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab2","Stationary","Alert Sitting","STATE",172.992,256.202,83.21,NA,NA,"Loki","D2File7",22-06-07,12:51:53,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,172.992,256.202,83.21,12:53:16.210,83.21
"41","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab2","Roaming","Within 1/2 tank L","STATE",256.203,324.085,67.882,NA,NA,"Loki","D2File7",22-06-07,12:53:16,"Within 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,256.203,324.085,67.882,12:54:23.882,67.882
"42","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab3","Roaming","Within 1/2 tank L","STATE",304.378,306.567,2.189,NA,NA,"Loki","D2File7",22-06-07,12:54:04,"Within 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,304.378,306.567,2.189,12:54:06.189,2.189
"43","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab3","Stationary","Unknown","STATE",306.568,429.194,122.626,NA,NA,"Loki","D2File7",22-06-07,12:54:07,"Unknown","","Swim Crab","pre","NA","crep","Stationary- Unknown",2,1,306.568,429.194,122.626,12:56:09.626,122.626
"44","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Octopus","Color change","Light to Dark","POINT",317.643,317.643,NA,NA,NA,"Loki","D2File8",22-06-07,13:31:18,"Light to Dark","","Octopus","pre","NA","night","Color Change",NA,1,317.643,317.643,NA,NA,NA
"45","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Octopus","Roaming","Identity","STATE",319.707,398.3,78.593,NA,NA,"Loki","D2File7",22-06-07,12:54:20,"Identity","","Octopus","pre","NA","crep","Roaming",4,1,319.707,398.3,78.593,12:55:38.593,78.593
"46","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab2","Stationary","Alert Sitting","STATE",324.086,391.968,67.882,NA,NA,"Loki","D2File7",22-06-07,12:54:24,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,324.086,391.968,67.882,12:55:31.882,67.882
"47","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab2","Roaming","Within 1/2 tank L","STATE",391.969,393.796,1.827,NA,NA,"Loki","D2File7",22-06-07,12:55:32,"Within 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,391.969,393.796,1.827,12:55:33.827,1.827
"48","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab2","Roaming","Beyond 1/2 tank L","STATE",393.797,725.636,331.839,NA,NA,"Loki","D2File7",22-06-07,12:55:34,"Beyond 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,393.797,725.636,331.839,13:01:05.839,331.839
"49","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab2","right",NA,"STATE",393.797,2187.585,1793.788,NA,NA,"Loki","D2File7",22-06-07,12:55:34,NA,"","Swim Crab","pre","NA","crep","Right",NA,1,393.797,2187.585,1793.788,13:25:27.788,1793.788
"50","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Octopus","Under Refuge",NA,"STATE",398.301,2187.585,1789.284,NA,NA,"Loki","D2File7",22-06-07,12:55:38,NA,"","Octopus","pre","NA","crep","Under Refuge",NA,1,398.301,2187.585,1789.284,13:25:27.284,1789.284
"51","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Octopus","Stationary","Alert Sitting","STATE",398.301,2187.585,1789.284,NA,NA,"Loki","D2File7",22-06-07,12:55:38,"Alert Sitting","","Octopus","pre","NA","crep","Stationary- Active",3,1,398.301,2187.585,1789.284,13:25:27.284,1789.284
"52","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab3","Roaming","Within 1/2 tank L","STATE",429.195,474.124,44.929,NA,NA,"Loki","D2File7",22-06-07,12:56:09,"Within 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,429.195,474.124,44.929,12:56:53.929,44.929
"53","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Octopus","Roaming","Identity","STATE",443.595,460.6,17.005,NA,NA,"Loki","D2File8",22-06-07,13:33:24,"Identity","","Octopus","pre","NA","night","Roaming",4,1,443.595,460.6,17.005,13:33:41.005,17.005
"54","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Octopus","Climb",NA,"STATE",448.595,455.351,6.756,NA,NA,"Loki","D2File8",22-06-07,13:33:29,NA,"","Octopus","pre","NA","night","Climb",NA,1,448.595,455.351,6.756,13:33:35.756,6.756
"55","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab3","Roaming","Beyond 1/2 tank L","STATE",474.125,630.654,156.529,NA,NA,"Loki","D2File7",22-06-07,12:56:54,"Beyond 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,474.125,630.654,156.529,12:59:30.529,156.529
"56","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab3","right",NA,"STATE",474.125,2187.585,1713.46,NA,NA,"Loki","D2File7",22-06-07,12:56:54,NA,"","Swim Crab","pre","NA","crep","Right",NA,1,474.125,2187.585,1713.46,13:25:27.460,1713.46
"57","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Clam1","Stationary","Unknown","STATE",494.889,2187.585,1692.696,NA,NA,"Loki","D2File7",22-06-07,12:57:15,"Unknown","","Clam","pre","NA","crep","Stationary- Inert",2,1,494.889,2187.585,1692.696,13:25:27.696,1692.696
"58","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab3","Stationary","Alert Sitting","STATE",630.655,656.931,26.276,NA,NA,"Loki","D2File7",22-06-07,12:59:31,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,630.655,656.931,26.276,12:59:57.276,26.276
"59","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab3","Roaming","Beyond 1/2 tank L","STATE",656.932,862.318,205.386,NA,NA,"Loki","D2File7",22-06-07,12:59:57,"Beyond 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,656.932,862.318,205.386,13:03:22.386,205.386
"60","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab1","Roaming","Beyond 1/2 tank L","STATE",696.348,726.136,29.788,NA,NA,"Loki","D2File7",22-06-07,13:00:36,"Beyond 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,696.348,726.136,29.788,13:01:05.788,29.788
"61","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab1","Climb",NA,"STATE",703.355,724.815,21.46,NA,NA,"Loki","D2File7",22-06-07,13:00:43,NA,"","Swim Crab","pre","NA","crep","Climb",NA,1,703.355,724.815,21.46,13:01:04.460,21.46
"62","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab2","Unobservable",NA,"STATE",725.637,2064.956,1339.319,NA,NA,"Loki","D2File7",22-06-07,13:01:06,NA,"","Swim Crab","pre","NA","crep","Unobservable",NA,1,725.637,2064.956,1339.319,13:23:25.319,1339.319
"63","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab1","Stationary","Alert Sitting","STATE",726.137,2124.08,1397.943,NA,NA,"Loki","D2File7",22-06-07,13:01:06,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,726.137,2124.08,1397.943,13:24:23.943,1397.943
"64","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Hermit Crab2","Roaming","Within 1/2 tank L","STATE",786.441,810.537,24.096,NA,NA,"Loki","D2File8",22-06-07,13:39:06,"Within 1/2 tank L","","Hermit Crab","pre","NA","night","Roaming",4,1,786.441,810.537,24.096,13:39:30.096,24.096
"65","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Hermit Crab2","Stationary","Alert Sitting","STATE",810.538,1531.258,720.72,NA,NA,"Loki","D2File8",22-06-07,13:39:31,"Alert Sitting","","Hermit Crab","pre","NA","night","Stationary- Active",3,1,810.538,1531.258,720.72,13:51:31.720,720.72
"66","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab3","Climb",NA,"STATE",849.632,860.581,10.949,NA,NA,"Loki","D2File7",22-06-07,13:03:10,NA,"","Swim Crab","pre","NA","crep","Climb",NA,1,849.632,860.581,10.949,13:03:20.949,10.949
"67","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Swim Crab3","Stationary","Alert Sitting","STATE",862.319,2187.585,1325.266,NA,NA,"Loki","D2File7",22-06-07,13:03:22,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,862.319,2187.585,1325.266,13:25:27.266,1325.266
"68","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Swim Crab3","Roaming","Beyond 1/2 tank L","STATE",1082.485,1251.6,169.115,NA,NA,"Loki","D2File6",22-06-07,12:31:02,"Beyond 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,1082.485,1251.6,169.115,12:33:51.115,169.115
"69","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Snail1","Under Refuge",NA,"STATE",1139.8,1329.232,189.432,NA,NA,"Loki","D2File6",22-06-07,12:32:00,NA,"","Snail","pre","NA","crep","Under Refuge",NA,1,1139.8,1329.232,189.432,12:35:09.432,189.432
"70","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Hermit Crab1","Stationary","Alert Sitting","STATE",1169.803,1340.672,170.869,NA,NA,"Loki","D2File8",22-06-07,13:45:30,"Alert Sitting","","Hermit Crab","pre","NA","night","Stationary- Active",3,1,1169.803,1340.672,170.869,13:48:20.869,170.869
"71","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Octopus","Grope","Benthic crabs","POINT",1207.762,1207.762,NA,NA,NA,"Loki","D2File6",22-06-07,12:33:08,"Benthic crabs","","Octopus","pre","NA","crep","Predation-Grope",NA,1,1207.762,1207.762,NA,NA,NA
"72","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Swim Crab1","Stationary","Alert Sitting","STATE",1214.338,1251.6,37.262,NA,NA,"Loki","D2File6",22-06-07,12:33:14,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,1214.338,1251.6,37.262,12:33:51.262,37.262
"73","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Swim Crab1","Roaming","Within 1/2 tank L","STATE",1251.601,1336.253,84.652,NA,NA,"Loki","D2File6",22-06-07,12:33:52,"Within 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,1251.601,1336.253,84.652,12:35:16.652,84.652
"74","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Swim Crab3","Stationary","Alert Sitting","STATE",1251.601,1576.008,324.407,NA,NA,"Loki","D2File6",22-06-07,12:33:52,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,1251.601,1576.008,324.407,12:39:16.407,324.407
"75","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Octopus","Color change","Light to Dark","POINT",1257.429,1257.429,NA,NA,NA,"Loki","D2File8",22-06-07,13:46:57,"Light to Dark","","Octopus","pre","NA","night","Color Change",NA,1,1257.429,1257.429,NA,NA,NA
"76","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Swim Crab2","Roaming","Beyond 1/2 tank L","STATE",1275.712,1345.853,70.141,NA,NA,"Loki","D2File6",22-06-07,12:34:16,"Beyond 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,1275.712,1345.853,70.141,12:35:26.141,70.141
"77","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Snail1","Unobservable",NA,"STATE",1334.101,1763.467,429.366,NA,NA,"Loki","D2File8",22-06-07,13:48:14,NA,"","Snail","pre","NA","night","Unobservable",NA,1,1334.101,1763.467,429.366,13:55:23.366,429.366
"78","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Swim Crab1","Unobservable",NA,"STATE",1336.254,2189.754,853.5,NA,NA,"Loki","D2File6",22-06-07,12:35:16,NA,"","Swim Crab","pre","NA","crep","Unobservable",NA,1,1336.254,2189.754,853.5,12:49:29.500,853.5
"79","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Hermit Crab1","Roaming","Beyond 1/2 tank L","STATE",1340.673,1529.068,188.395,NA,NA,"Loki","D2File8",22-06-07,13:48:21,"Beyond 1/2 tank L","","Hermit Crab","pre","NA","night","Roaming",4,1,1340.673,1529.068,188.395,13:51:29.395,188.395
"80","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Swim Crab2","Stationary","Alert Sitting","STATE",1345.854,1534.361,188.507,NA,NA,"Loki","D2File6",22-06-07,12:35:26,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,1345.854,1534.361,188.507,12:38:34.507,188.507
"81","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Octopus","Grope","Snails","POINT",1371.051,1371.051,NA,NA,NA,"Loki","D2File8",22-06-07,13:48:51,"Snails","","Octopus","pre","NA","night","Predation-Grope",NA,1,1371.051,1371.051,NA,NA,NA
"82","Loki D2File7","6/7/22 12:49",2187.59,"pre","2","Snail1","Climb",NA,"STATE",1521.893,2187.585,665.692,NA,NA,"Loki","D2File7",22-06-07,13:14:22,NA,"","Snail","pre","NA","night","Climb",NA,1,1521.893,2187.585,665.692,13:25:27.692,665.692
"83","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Hermit Crab1","Stationary","Unknown","STATE",1529.069,1603.55,74.481,NA,NA,"Loki","D2File8",22-06-07,13:51:29,"Unknown","","Hermit Crab","pre","NA","night","Stationary- Unknown",2,1,1529.069,1603.55,74.481,13:52:43.481,74.481
"84","Loki D2File8","6/7/22 13:26",2188.453,"pre","2","Hermit Crab2","Roaming","Within 1/2 tank L","STATE",1531.259,1596.978,65.719,NA,NA,"Loki","D2File8",22-06-07,13:51:31,"Within 1/2 tank L","","Hermit Crab","pre","NA","night","Roaming",4,1,1531.259,1596.978,65.719,13:52:36.719,65.719
"85","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Swim Crab2","Roaming","Beyond 1/2 tank L","STATE",1534.362,1768.899,234.537,NA,NA,"Loki","D2File6",22-06-07,12:38:34,"Beyond 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,1534.362,1768.899,234.537,12:42:28.537,234.537
"86","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Swim Crab3","Climb",NA,"STATE",1576.009,1631.786,55.777,NA,NA,"Loki","D2File6",22-06-07,12:39:16,NA,"","Swim Crab","pre","NA","crep","Climb",NA,1,1576.009,1631.786,55.777,12:40:11.777,55.777
"87","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Swim Crab3","Roaming","Beyond 1/2 tank L","STATE",1576.009,1587.489,11.48,NA,NA,"Loki","D2File6",22-06-07,12:39:16,"Beyond 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,1576.009,1587.489,11.48,12:39:27.480,11.48
"88","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Swim Crab3","Roaming","Within 1/2 tank L","STATE",1587.49,1610.26,22.77,NA,NA,"Loki","D2File6",22-06-07,12:39:27,"Within 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,1587.49,1610.26,22.77,12:39:49.770,22.77
"89","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Swim Crab3","left",NA,"STATE",1587.49,1610.26,22.77,NA,NA,"Loki","D2File6",22-06-07,12:39:27,NA,"","Swim Crab","pre","NA","crep","Left",NA,1,1587.49,1610.26,22.77,12:39:49.770,22.77
"90","Loki D2File6","6/7/22 12:13",2189.754,"pre","2","Octopus","Color change","Light to Dark","POINT",1595.736,1595.736,NA,NA,NA,"Loki","D2File6",22-06-07,12:39:36,"Light to Dark","","Octopus","pre","NA","crep","Color Change",NA,1,1595.736,1595.736,NA,NA,NA
